Length,Date,Diameter,Degree,Thickness,Criteria,Original Thickness,Thickness_Difference
49,01/01/2020,20,249,5.4451321126950445,Pass,6,0.5548678873049555
35,01/01/2024,20,291,1.0212942972548076,Warn,6,4.978705702745192
1,01/01/2025,20,178,0.0055785532296779,Fail,6,5.994421446770322
13,01/01/2020,20,295,5.3806021111727205,Pass,6,0.6193978888272795
32,01/01/2022,20,146,3.6998099500544415,Pass,6,2.3001900499455576
36,01/01/2023,20,72,2.67211693388982,Pass,6,3.3278830661101804
12,01/01/2024,20,57,1.114912686281535,Warn,6,4.885087313718465
11,01/01/2020,20,317,5.818058803936836,Pass,6,0.181941196063164
3,01/01/2021,20,98,4.921322162906689,Pass,6,1.078677837093311
1,01/01/2025,20,208,0.2560819639121918,Fail,6,5.743918036087808
33,01/01/2021,20,197,4.20610301462631,Pass,6,1.7938969853736904
43,01/01/2021,20,138,4.607096541467834,Pass,6,1.3929034585321656
1,01/01/2023,20,185,2.1080733904288387,Warn,6,3.891926609571161
47,01/01/2020,20,109,5.08757482912356,Pass,6,0.91242517087644
37,01/01/2022,20,26,3.967634025014252,Pass,6,2.032365974985748
18,01/01/2025,20,108,0.5295399910879421,Fail,6,5.470460008912058
44,01/01/2022,20,175,3.1941714209335323,Pass,6,2.805828579066468
32,01/01/2023,20,247,2.1144873435104623,Warn,6,3.8855126564895377
15,01/01/2022,20,0,3.05061731841578,Pass,6,2.94938268158422
29,01/01/2020,20,340,5.529171260118147,Pass,6,0.4708287398818527
10,01/01/2021,20,7,4.477896973213039,Pass,6,1.5221030267869615
36,01/01/2025,20,148,0.7068058528461805,Fail,6,5.29319414715382
3,01/01/2024,20,294,1.964207029020412,Warn,6,4.035792970979588
20,01/01/2025,20,25,0.0696088626570885,Fail,6,5.930391137342912
34,01/01/2020,20,153,5.463945578986509,Pass,6,0.5360544210134908
21,01/01/2022,20,194,3.566700133371925,Pass,6,2.433299866628075
24,01/01/2023,20,133,2.7457042919315686,Pass,6,3.2542957080684314
28,01/01/2025,20,121,0.5213353647147176,Fail,6,5.478664635285282
6,01/01/2025,20,8,0.9662857815951932,Fail,6,5.033714218404807
31,01/01/2024,20,174,1.126930666976805,Warn,6,4.873069333023195
0,01/01/2025,20,273,0.6660662183635333,Fail,6,5.333933781636467
14,01/01/2021,20,82,4.003776770749771,Pass,6,1.996223229250229
6,01/01/2023,20,278,2.776678556863275,Pass,6,3.223321443136725
10,01/01/2021,20,74,4.599642648422953,Pass,6,1.400357351577047
6,01/01/2024,20,44,1.4155871309229306,Warn,6,4.584412869077069
37,01/01/2025,20,305,0.1968380687276907,Fail,6,5.803161931272309
13,01/01/2020,20,180,5.227420532926249,Pass,6,0.7725794670737507
41,01/01/2025,20,66,0.2766805416087194,Fail,6,5.7233194583912805
9,01/01/2025,20,108,0.0878807944270461,Fail,6,5.912119205572954
39,01/01/2022,20,309,3.5569719874430072,Pass,6,2.4430280125569928
33,01/01/2021,20,251,4.787552842581675,Pass,6,1.2124471574183249
8,01/01/2021,20,325,4.951055961391432,Pass,6,1.0489440386085684
16,01/01/2023,20,254,2.008300309109874,Warn,6,3.991699690890126
46,01/01/2022,20,208,3.047180526350891,Pass,6,2.952819473649109
18,01/01/2024,20,188,1.2836095106832746,Warn,6,4.716390489316725
34,01/01/2025,20,197,0.8140710895526091,Fail,6,5.185928910447391
15,01/01/2025,20,76,0.0240953987353984,Fail,6,5.9759046012646015
25,01/01/2022,20,38,3.6318375189539065,Pass,6,2.368162481046093
8,01/01/2021,20,138,4.972650354412535,Pass,6,1.027349645587465
10,01/01/2021,20,235,4.158811554637796,Pass,6,1.841188445362204
47,01/01/2022,20,77,3.116510680555475,Pass,6,2.883489319444525
21,01/01/2020,20,130,5.442471673371828,Pass,6,0.5575283266281721
1,01/01/2020,20,331,5.260851869135564,Pass,6,0.7391481308644359
2,01/01/2024,20,84,1.406493143809656,Warn,6,4.593506856190344
19,01/01/2022,20,256,3.888523365951309,Pass,6,2.1114766340486915
49,01/01/2022,20,51,3.191253615925943,Pass,6,2.808746384074057
31,01/01/2024,20,102,1.06641410048279,Warn,6,4.93358589951721
30,01/01/2023,20,65,2.7520547165178835,Pass,6,3.2479452834821165
1,01/01/2021,20,125,4.249155930765622,Pass,6,1.750844069234378
46,01/01/2024,20,229,1.570157148210372,Warn,6,4.429842851789628
9,01/01/2024,20,354,1.2346807477201436,Warn,6,4.765319252279856
41,01/01/2022,20,310,3.4010454474953287,Pass,6,2.5989545525046718
49,01/01/2024,20,124,1.1457736287834237,Warn,6,4.854226371216576
35,01/01/2020,20,211,5.531920792000084,Pass,6,0.4680792079999163
48,01/01/2024,20,78,1.5621183915215493,Warn,6,4.437881608478451
15,01/01/2025,20,48,0.2507890694229884,Fail,6,5.749210930577012
11,01/01/2023,20,106,2.3280810290446112,Warn,6,3.6719189709553888
47,01/01/2022,20,266,3.5515700373757904,Pass,6,2.4484299626242096
38,01/01/2021,20,226,4.5646989652828935,Pass,6,1.4353010347171065
30,01/01/2022,20,16,3.022827797331037,Pass,6,2.977172202668963
20,01/01/2022,20,273,3.2931242737602977,Pass,6,2.7068757262397023
34,01/01/2023,20,296,2.438241439477768,Warn,6,3.5617585605222324
27,01/01/2022,20,67,3.960089038792692,Pass,6,2.0399109612073083
44,01/01/2022,20,63,3.4023126316929675,Pass,6,2.5976873683070325
24,01/01/2021,20,206,4.8040787742135045,Pass,6,1.1959212257864955
10,01/01/2024,20,169,1.309938497740644,Warn,6,4.690061502259356
4,01/01/2023,20,35,2.4656929869517725,Warn,6,3.5343070130482275
22,01/01/2021,20,6,4.122307647864567,Pass,6,1.8776923521354332
5,01/01/2021,20,247,4.092364563034403,Pass,6,1.907635436965597
15,01/01/2025,20,113,0.5970612655284686,Fail,6,5.402938734471531
27,01/01/2022,20,153,3.8538994933016255,Pass,6,2.1461005066983736
18,01/01/2024,20,194,1.8225465346876144,Warn,6,4.177453465312386
7,01/01/2021,20,155,4.570803533731246,Pass,6,1.4291964662687544
48,01/01/2020,20,158,5.462532293729545,Pass,6,0.5374677062704549
49,01/01/2025,20,38,0.7967484292226441,Fail,6,5.203251570777356
35,01/01/2020,20,11,5.6392652815601565,Pass,6,0.3607347184398435
11,01/01/2022,20,131,3.847921807889546,Pass,6,2.152078192110454
43,01/01/2021,20,333,4.3051182806185455,Pass,6,1.6948817193814545
49,01/01/2020,20,175,5.103989298652023,Pass,6,0.8960107013479774
7,01/01/2020,20,232,5.208819656838688,Pass,6,0.7911803431613125
10,01/01/2023,20,258,2.598323755864085,Pass,6,3.401676244135915
5,01/01/2023,20,267,2.306494925371707,Warn,6,3.693505074628293
33,01/01/2022,20,259,3.1132410831429924,Pass,6,2.886758916857008
14,01/01/2020,20,20,5.473515609572418,Pass,6,0.5264843904275818
28,01/01/2022,20,95,3.0101294245827948,Pass,6,2.989870575417205
14,01/01/2023,20,227,2.392369519990737,Warn,6,3.607630480009263
5,01/01/2023,20,41,2.8632910380235987,Pass,6,3.1367089619764013
37,01/01/2021,20,87,4.32785599239207,Pass,6,1.6721440076079297
22,01/01/2023,20,158,2.2281417898050844,Warn,6,3.771858210194916
40,01/01/2022,20,355,3.239630654436969,Pass,6,2.7603693455630305
12,01/01/2021,20,290,4.874334794349187,Pass,6,1.1256652056508134
13,01/01/2023,20,246,2.2026793903287256,Warn,6,3.7973206096712735
2,01/01/2023,20,331,2.752684047518054,Pass,6,3.247315952481946
3,01/01/2025,20,55,0.1512664885117027,Fail,6,5.848733511488297
29,01/01/2024,20,270,1.1419071729755768,Warn,6,4.858092827024423
29,01/01/2020,20,286,5.698178735720529,Pass,6,0.3018212642794706
7,01/01/2025,20,294,0.973127861591478,Fail,6,5.026872138408522
8,01/01/2020,20,287,5.184228333007933,Pass,6,0.8157716669920667
30,01/01/2024,20,60,1.6945527490059362,Warn,6,4.305447250994064
16,01/01/2022,20,157,3.741205437940451,Pass,6,2.258794562059549
17,01/01/2023,20,259,2.1275371132950083,Warn,6,3.872462886704992
42,01/01/2020,20,212,5.353435301093268,Pass,6,0.6465646989067322
45,01/01/2022,20,284,3.566026432407921,Pass,6,2.433973567592079
2,01/01/2024,20,210,1.2952985526929002,Warn,6,4.7047014473071
26,01/01/2024,20,304,1.0860788584850525,Warn,6,4.913921141514948
38,01/01/2025,20,1,0.3271381315463069,Fail,6,5.672861868453693
3,01/01/2025,20,5,0.072908056508834,Fail,6,5.927091943491166
23,01/01/2020,20,171,5.404867679230752,Pass,6,0.595132320769248
42,01/01/2024,20,236,1.8140880140193796,Warn,6,4.185911985980621
17,01/01/2020,20,163,5.665525821249279,Pass,6,0.334474178750721
7,01/01/2023,20,161,2.40962968218506,Warn,6,3.5903703178149406
14,01/01/2023,20,251,2.4962512055729587,Warn,6,3.5037487944270413
17,01/01/2025,20,275,0.4091207654822257,Fail,6,5.590879234517774
35,01/01/2024,20,113,1.3833982462937202,Warn,6,4.61660175370628
45,01/01/2022,20,58,3.1843778211141824,Pass,6,2.8156221788858176
41,01/01/2020,20,330,5.432695587859119,Pass,6,0.5673044121408815
36,01/01/2020,20,222,5.858036912642395,Pass,6,0.1419630873576052
45,01/01/2022,20,299,3.40538099869958,Pass,6,2.59461900130042
9,01/01/2022,20,348,3.528757971598967,Pass,6,2.471242028401033
15,01/01/2025,20,244,0.9507989418616898,Fail,6,5.04920105813831
44,01/01/2025,20,225,0.7106326959128797,Fail,6,5.28936730408712
21,01/01/2025,20,225,0.2494330779083959,Fail,6,5.750566922091604
10,01/01/2022,20,300,3.385000148578237,Pass,6,2.6149998514217625
40,01/01/2023,20,252,2.3070305010981658,Warn,6,3.692969498901834
7,01/01/2023,20,236,2.111468429701148,Warn,6,3.888531570298852
40,01/01/2024,20,139,1.8888178833510103,Warn,6,4.1111821166489895
33,01/01/2021,20,152,4.18078903008433,Pass,6,1.8192109699156696
33,01/01/2025,20,44,0.3460448939110279,Fail,6,5.653955106088972
2,01/01/2022,20,226,3.006882629486684,Pass,6,2.993117370513316
48,01/01/2021,20,108,4.888336309691116,Pass,6,1.111663690308884
30,01/01/2022,20,167,3.8556061157210655,Pass,6,2.1443938842789336
36,01/01/2025,20,0,0.641006631448013,Fail,6,5.358993368551987
29,01/01/2022,20,284,3.5418421143045595,Pass,6,2.4581578856954405
28,01/01/2024,20,199,1.8729558642548545,Warn,6,4.1270441357451455
20,01/01/2022,20,343,3.5409422420334598,Pass,6,2.4590577579665407
31,01/01/2024,20,322,1.087977618785608,Warn,6,4.912022381214392
14,01/01/2021,20,282,4.3506079967556905,Pass,6,1.6493920032443097
11,01/01/2021,20,21,4.898826806439836,Pass,6,1.1011731935601643
5,01/01/2020,20,69,5.575429409245538,Pass,6,0.4245705907544623
2,01/01/2021,20,57,4.435581335626744,Pass,6,1.5644186643732558
45,01/01/2024,20,122,1.2995422919753643,Warn,6,4.700457708024636
37,01/01/2024,20,119,1.1272239424349315,Warn,6,4.872776057565068
18,01/01/2022,20,351,3.9881431823506768,Pass,6,2.0118568176493232
24,01/01/2025,20,272,0.6398411173052461,Fail,6,5.360158882694754
45,01/01/2020,20,63,5.23028474477647,Pass,6,0.76971525522353
41,01/01/2020,20,92,5.983955907193984,Pass,6,0.0160440928060161
29,01/01/2025,20,149,0.194582127003418,Fail,6,5.805417872996582
29,01/01/2025,20,333,0.4841334321414585,Fail,6,5.5158665678585415
44,01/01/2025,20,218,0.8330482574931857,Fail,6,5.166951742506814
19,01/01/2023,20,97,2.067620486697318,Warn,6,3.932379513302682
24,01/01/2020,20,84,5.16609159564133,Pass,6,0.8339084043586702
30,01/01/2020,20,175,5.451009242064326,Pass,6,0.5489907579356741
28,01/01/2025,20,218,0.9512959000290496,Fail,6,5.048704099970951
18,01/01/2021,20,224,4.583876970694119,Pass,6,1.416123029305881
16,01/01/2021,20,252,4.051807935916686,Pass,6,1.9481920640833144
46,01/01/2025,20,337,0.9531368355818906,Fail,6,5.046863164418109
38,01/01/2025,20,289,0.9850052394757034,Fail,6,5.014994760524297
44,01/01/2020,20,120,5.60549025789134,Pass,6,0.3945097421086601
44,01/01/2021,20,18,4.766152942145813,Pass,6,1.2338470578541871
33,01/01/2023,20,158,2.3727404983408222,Warn,6,3.6272595016591778
6,01/01/2023,20,113,2.1553900887774766,Warn,6,3.8446099112225234
48,01/01/2022,20,41,3.9838144494919216,Pass,6,2.0161855505080784
47,01/01/2023,20,220,2.903443662154165,Pass,6,3.0965563378458345
48,01/01/2024,20,158,1.462532293729545,Warn,6,4.537467706270455
35,01/01/2022,20,265,3.1901776402028776,Pass,6,2.8098223597971224
23,01/01/2024,20,14,1.2863511288617744,Warn,6,4.713648871138226
2,01/01/2021,20,229,4.3543604087011625,Pass,6,1.6456395912988375
27,01/01/2022,20,186,3.588688540130202,Pass,6,2.411311459869798
38,01/01/2024,20,298,1.941196607780144,Warn,6,4.058803392219856
0,01/01/2025,20,327,0.5310505714200806,Fail,6,5.468949428579919
2,01/01/2020,20,93,5.259946548621599,Pass,6,0.740053451378401
26,01/01/2025,20,215,0.7225160094833729,Fail,6,5.277483990516627
16,01/01/2021,20,28,4.717598318920285,Pass,6,1.2824016810797154
15,01/01/2020,20,315,5.370526278471245,Pass,6,0.6294737215287549
33,01/01/2023,20,295,2.230429656159857,Warn,6,3.769570343840143
7,01/01/2025,20,278,0.9181985027615428,Fail,6,5.081801497238457
2,01/01/2021,20,194,4.1146099482778205,Pass,6,1.8853900517221795
38,01/01/2020,20,346,5.451402803983802,Pass,6,0.5485971960161979
48,01/01/2022,20,168,3.6466649998497775,Pass,6,2.3533350001502216
21,01/01/2022,20,215,3.48656663532595,Pass,6,2.51343336467405
26,01/01/2023,20,221,2.393736983807796,Warn,6,3.606263016192204
4,01/01/2021,20,330,4.431574110107619,Pass,6,1.5684258898923806
47,01/01/2021,20,117,4.178003713496173,Pass,6,1.8219962865038275
37,01/01/2022,20,140,3.548803837901251,Pass,6,2.451196162098749
43,01/01/2023,20,41,2.352114158045202,Warn,6,3.647885841954798
39,01/01/2025,20,152,0.8369186382760354,Fail,6,5.163081361723965
19,01/01/2022,20,294,3.919067399684849,Pass,6,2.080932600315151
1,01/01/2022,20,346,3.459130427091228,Pass,6,2.540869572908772
18,01/01/2025,20,210,0.997781274863068,Fail,6,5.002218725136932
42,01/01/2021,20,261,4.844653445704826,Pass,6,1.155346554295174
28,01/01/2024,20,119,1.624828411172146,Warn,6,4.375171588827854
29,01/01/2021,20,100,4.104145138454224,Pass,6,1.895854861545776
44,01/01/2023,20,41,2.379866136624094,Warn,6,3.620133863375906
43,01/01/2021,20,255,4.026577739589672,Pass,6,1.973422260410328
2,01/01/2020,20,253,5.855039126962179,Pass,6,0.1449608730378209
47,01/01/2022,20,219,3.6887062833877273,Pass,6,2.3112937166122727
22,01/01/2023,20,106,2.77235634503478,Pass,6,3.2276436549652203
21,01/01/2022,20,38,3.628125383045848,Pass,6,2.371874616954152
3,01/01/2020,20,335,5.604602545486545,Pass,6,0.3953974545134553
39,01/01/2024,20,142,1.6006238049149486,Warn,6,4.399376195085051
30,01/01/2022,20,359,3.945735614965794,Pass,6,2.054264385034206
25,01/01/2025,20,64,0.2955760652308239,Fail,6,5.704423934769176
23,01/01/2024,20,167,1.7298709836963797,Warn,6,4.2701290163036205
9,01/01/2023,20,282,2.7925121988098214,Pass,6,3.207487801190178
44,01/01/2023,20,27,2.3686045761855343,Warn,6,3.6313954238144657
18,01/01/2023,20,263,2.473243015886055,Warn,6,3.526756984113945
14,01/01/2025,20,253,0.7875021864409995,Fail,6,5.2124978135590005
6,01/01/2024,20,242,1.6042108280328335,Warn,6,4.395789171967167
17,01/01/2020,20,197,5.265340167992489,Pass,6,0.7346598320075106
11,01/01/2021,20,120,4.206023759760651,Pass,6,1.793976240239349
32,01/01/2024,20,157,1.180694655656632,Warn,6,4.819305344343368
44,01/01/2024,20,296,1.134270485001588,Warn,6,4.865729514998412
44,01/01/2023,20,186,2.6323658663077705,Pass,6,3.367634133692229
7,01/01/2023,20,145,2.95681574671666,Pass,6,3.04318425328334
18,01/01/2020,20,79,5.467957384470291,Pass,6,0.5320426155297087
26,01/01/2024,20,139,1.1295780516410296,Warn,6,4.87042194835897
28,01/01/2022,20,170,3.118083707916212,Pass,6,2.8819162920837886
13,01/01/2023,20,77,2.202893416531351,Warn,6,3.797106583468649
20,01/01/2025,20,138,0.0537239186911522,Fail,6,5.946276081308848
5,01/01/2022,20,159,3.3142067266258657,Pass,6,2.6857932733741343
48,01/01/2024,20,48,1.124756097877376,Warn,6,4.875243902122624
32,01/01/2024,20,235,1.3002790074975206,Warn,6,4.699720992502479
36,01/01/2020,20,343,5.887455215487262,Pass,6,0.112544784512738
45,01/01/2022,20,121,3.2728542560062586,Pass,6,2.727145743993741
42,01/01/2022,20,264,3.0604082903467296,Pass,6,2.9395917096532704
14,01/01/2024,20,74,1.0605686208569702,Warn,6,4.93943137914303
7,01/01/2020,20,341,5.835363236726167,Pass,6,0.1646367632738332
8,01/01/2023,20,62,2.625059373470793,Pass,6,3.374940626529207
49,01/01/2020,20,246,5.688396946581978,Pass,6,0.3116030534180218
23,01/01/2021,20,44,4.386875538391407,Pass,6,1.6131244616085931
47,01/01/2024,20,118,1.9346336888734488,Warn,6,4.065366311126551
22,01/01/2021,20,36,4.103777727273376,Pass,6,1.896222272726624
10,01/01/2025,20,317,0.2943196691692558,Fail,6,5.705680330830744
42,01/01/2025,20,337,0.2659828671461133,Fail,6,5.734017132853887
6,01/01/2021,20,238,4.955481335621992,Pass,6,1.0445186643780078
49,01/01/2025,20,270,0.6339997660723267,Fail,6,5.366000233927673
23,01/01/2023,20,245,2.346379874575917,Warn,6,3.6536201254240823
25,01/01/2023,20,332,2.7750736210255216,Pass,6,3.2249263789744784
15,01/01/2024,20,207,1.9187925381670892,Warn,6,4.081207461832911
2,01/01/2025,20,99,0.7003931200293376,Fail,6,5.299606879970662
30,01/01/2024,20,134,1.97868977799832,Warn,6,4.02131022200168
11,01/01/2025,20,285,0.9987725623071038,Fail,6,5.001227437692896
44,01/01/2022,20,329,3.5665363587566654,Pass,6,2.4334636412433346
6,01/01/2022,20,130,3.1723662506929937,Pass,6,2.8276337493070063
2,01/01/2023,20,149,2.492244139207715,Warn,6,3.507755860792285
17,01/01/2024,20,349,1.820407949346758,Warn,6,4.179592050653242
14,01/01/2023,20,264,2.702009984023138,Pass,6,3.297990015976862
14,01/01/2022,20,76,3.099103449275922,Pass,6,2.9008965507240774
38,01/01/2021,20,82,4.920029941835218,Pass,6,1.0799700581647818
12,01/01/2024,20,262,1.86113355555952,Warn,6,4.13886644444048
17,01/01/2021,20,135,4.347724019137873,Pass,6,1.652275980862127
4,01/01/2024,20,340,1.8648268215436523,Warn,6,4.135173178456348
22,01/01/2024,20,309,1.1796655779418277,Warn,6,4.820334422058172
20,01/01/2020,20,114,5.929009921765344,Pass,6,0.0709900782346562
47,01/01/2022,20,169,3.1890123704246083,Pass,6,2.810987629575392
28,01/01/2024,20,110,1.9027238768370065,Warn,6,4.0972761231629935
36,01/01/2024,20,240,1.2729791459173736,Warn,6,4.727020854082626
36,01/01/2020,20,352,5.131711485621605,Pass,6,0.8682885143783947
27,01/01/2025,20,151,0.5436346080785963,Fail,6,5.456365391921404
8,01/01/2021,20,65,4.064198072433119,Pass,6,1.9358019275668807
35,01/01/2024,20,25,1.3472632588500844,Warn,6,4.652736741149916
36,01/01/2021,20,243,4.281421340955344,Pass,6,1.718578659044656
14,01/01/2023,20,308,2.7109171361577173,Pass,6,3.2890828638422827
9,01/01/2020,20,26,5.721908240614971,Pass,6,0.2780917593850294
4,01/01/2021,20,216,4.038161219092546,Pass,6,1.9618387809074536
33,01/01/2023,20,142,2.715833000755909,Pass,6,3.284166999244091
45,01/01/2025,20,168,0.095311554878041,Fail,6,5.904688445121959
8,01/01/2023,20,48,2.870767074231722,Pass,6,3.129232925768278
44,01/01/2025,20,304,0.3580557688510977,Fail,6,5.641944231148902
28,01/01/2024,20,45,1.186352820017735,Warn,6,4.813647179982265
28,01/01/2023,20,351,2.6490925664198643,Pass,6,3.350907433580136
18,01/01/2024,20,227,1.8008981134767836,Warn,6,4.199101886523216
0,01/01/2021,20,229,4.30305078108868,Pass,6,1.6969492189113202
11,01/01/2024,20,319,1.3815751098561462,Warn,6,4.618424890143854
18,01/01/2020,20,126,5.292344230629066,Pass,6,0.707655769370934
2,01/01/2020,20,75,5.333894896550067,Pass,6,0.666105103449933
39,01/01/2024,20,75,1.9986368671595995,Warn,6,4.0013631328404005
27,01/01/2025,20,220,0.1028321943890011,Fail,6,5.897167805610999
25,01/01/2021,20,86,4.275982425820446,Pass,6,1.7240175741795536
8,01/01/2022,20,49,3.983825992551708,Pass,6,2.016174007448292
26,01/01/2025,20,213,0.0852354730949604,Fail,6,5.91476452690504
44,01/01/2025,20,58,0.7919919713875476,Fail,6,5.208008028612452
48,01/01/2020,20,347,5.87546148365406,Pass,6,0.1245385163459404
43,01/01/2022,20,136,3.9157846688076186,Pass,6,2.084215331192381
33,01/01/2021,20,291,4.878916920582482,Pass,6,1.1210830794175184
24,01/01/2024,20,76,1.0925735612344356,Warn,6,4.907426438765564
16,01/01/2025,20,124,0.3210818268585695,Fail,6,5.67891817314143
12,01/01/2020,20,292,5.944454090136172,Pass,6,0.0555459098638282
2,01/01/2020,20,10,5.385274936119699,Pass,6,0.614725063880301
30,01/01/2024,20,257,1.7282752835728967,Warn,6,4.271724716427103
45,01/01/2025,20,95,0.7122820643085479,Fail,6,5.287717935691452
5,01/01/2023,20,338,2.683501634754749,Pass,6,3.316498365245251
31,01/01/2021,20,164,4.6374948344580735,Pass,6,1.3625051655419265
41,01/01/2023,20,220,2.402577761373127,Warn,6,3.597422238626873
15,01/01/2025,20,199,0.4720887064032988,Fail,6,5.527911293596701
2,01/01/2021,20,42,4.280336387660054,Pass,6,1.7196636123399456
20,01/01/2022,20,115,3.964852171390597,Pass,6,2.0351478286094027
7,01/01/2023,20,9,2.2614472091772573,Warn,6,3.738552790822743
7,01/01/2022,20,62,3.494341510882484,Pass,6,2.5056584891175167
15,01/01/2025,20,100,0.4156450010693113,Fail,6,5.584354998930689
12,01/01/2024,20,256,1.9045536253158928,Warn,6,4.095446374684107
31,01/01/2023,20,74,2.218473309555728,Warn,6,3.781526690444272
21,01/01/2021,20,224,4.391386812191287,Pass,6,1.6086131878087129
27,01/01/2024,20,258,1.2001596433521726,Warn,6,4.799840356647827
43,01/01/2023,20,136,2.9157846688076186,Pass,6,3.084215331192381
19,01/01/2020,20,133,5.80903422742014,Pass,6,0.1909657725798599
4,01/01/2020,20,123,5.601448619198798,Pass,6,0.3985513808012015
12,01/01/2022,20,231,3.206785265631304,Pass,6,2.7932147343686964
37,01/01/2025,20,285,0.728663807883482,Fail,6,5.271336192116518
15,01/01/2021,20,345,4.78984208909569,Pass,6,1.21015791090431
17,01/01/2021,20,138,4.799761761655263,Pass,6,1.2002382383447374
39,01/01/2020,20,319,5.151622999962481,Pass,6,0.8483770000375186
43,01/01/2021,20,338,4.6071087087501255,Pass,6,1.3928912912498743
31,01/01/2023,20,243,2.930752466692716,Pass,6,3.0692475333072844
7,01/01/2022,20,86,3.4383712452827844,Pass,6,2.561628754717216
45,01/01/2025,20,36,0.7663060921035054,Fail,6,5.233693907896495
21,01/01/2021,20,217,4.468095825768506,Pass,6,1.531904174231494
12,01/01/2023,20,64,2.5267402804705563,Pass,6,3.473259719529444
12,01/01/2025,20,319,0.6617916673001769,Fail,6,5.338208332699823
2,01/01/2020,20,261,5.8706558474193935,Pass,6,0.1293441525806065
43,01/01/2025,20,96,0.9407644023275106,Fail,6,5.059235597672489
19,01/01/2021,20,356,4.622294692777104,Pass,6,1.3777053072228955
34,01/01/2024,20,336,1.500254148785058,Warn,6,4.499745851214942
3,01/01/2023,20,294,2.964207029020412,Pass,6,3.035792970979588
22,01/01/2020,20,292,5.815907741241847,Pass,6,0.1840922587581532
17,01/01/2024,20,273,1.71358894730309,Warn,6,4.28641105269691
28,01/01/2023,20,123,2.748259055368566,Pass,6,3.2517409446314334
2,01/01/2022,20,56,3.723501325221882,Pass,6,2.276498674778118
15,01/01/2020,20,233,5.461523725944587,Pass,6,0.5384762740554132
5,01/01/2020,20,313,5.745691940498409,Pass,6,0.2543080595015912
43,01/01/2020,20,94,5.499665158108519,Pass,6,0.5003348418914806
37,01/01/2021,20,299,4.93868807786615,Pass,6,1.06131192213385
12,01/01/2021,20,256,4.904553625315893,Pass,6,1.0954463746841068
14,01/01/2022,20,106,3.062235641721468,Pass,6,2.937764358278532
27,01/01/2023,20,29,2.037094029034748,Warn,6,3.962905970965252
10,01/01/2024,20,275,1.3651159045404375,Warn,6,4.6348840954595625
26,01/01/2024,20,346,1.8198304109227177,Warn,6,4.180169589077282
40,01/01/2023,20,176,2.7989009264963087,Pass,6,3.2010990735036917
40,01/01/2022,20,139,3.8888178833510105,Pass,6,2.111182116648989
0,01/01/2025,20,290,0.39706166582571,Fail,6,5.60293833417429
42,01/01/2023,20,45,2.7876022217022376,Pass,6,3.2123977782977624
18,01/01/2023,20,230,2.374335916076851,Warn,6,3.625664083923149
14,01/01/2020,20,342,5.737879134389257,Pass,6,0.2621208656107434
38,01/01/2024,20,223,1.4985598391604222,Warn,6,4.501440160839578
34,01/01/2024,20,251,1.3093414945227666,Warn,6,4.690658505477233
48,01/01/2020,20,354,5.891177823358196,Pass,6,0.1088221766418042
7,01/01/2025,20,261,0.6232213487823204,Fail,6,5.37677865121768
47,01/01/2021,20,30,4.475327390453424,Pass,6,1.5246726095465757
37,01/01/2024,20,326,1.2570204784827317,Warn,6,4.7429795215172685
47,01/01/2024,20,8,1.82336077482192,Warn,6,4.17663922517808
19,01/01/2025,20,152,0.3848600159978517,Fail,6,5.615139984002148
30,01/01/2024,20,33,1.3530101200171538,Warn,6,4.646989879982846
0,01/01/2020,20,161,5.143144384133802,Pass,6,0.8568556158661984
1,01/01/2021,20,352,4.055260516720991,Pass,6,1.944739483279009
34,01/01/2022,20,246,3.360625179838149,Pass,6,2.6393748201618514
16,01/01/2020,20,146,5.632028206789784,Pass,6,0.3679717932102155
14,01/01/2023,20,119,2.8180954547984403,Pass,6,3.18190454520156
16,01/01/2024,20,252,1.0518079359166856,Warn,6,4.948192064083314
25,01/01/2021,20,286,4.591831862458863,Pass,6,1.4081681375411366
19,01/01/2021,20,333,4.705093898695588,Pass,6,1.294906101304412
29,01/01/2025,20,101,0.0901706264108774,Fail,6,5.9098293735891225
37,01/01/2025,20,225,0.4826007885274972,Fail,6,5.517399211472503
42,01/01/2022,20,219,3.928837105974885,Pass,6,2.0711628940251154
33,01/01/2020,20,36,5.570995716708267,Pass,6,0.4290042832917331
40,01/01/2021,20,351,4.504516145392161,Pass,6,1.4954838546078388
15,01/01/2021,20,356,4.697919051736951,Pass,6,1.3020809482630495
7,01/01/2020,20,5,5.660708812464577,Pass,6,0.339291187535423
2,01/01/2022,20,98,3.935638192534464,Pass,6,2.064361807465536
13,01/01/2025,20,274,0.4858236549854577,Fail,6,5.514176345014542
39,01/01/2022,20,106,3.9581463019629455,Pass,6,2.0418536980370536
15,01/01/2021,20,341,4.653094846474394,Pass,6,1.346905153525606
47,01/01/2022,20,289,3.4168965860558904,Pass,6,2.5831034139441096
16,01/01/2020,20,219,5.092266500506129,Pass,6,0.9077334994938706
37,01/01/2025,20,117,0.2437662471025179,Fail,6,5.756233752897482
43,01/01/2022,20,204,3.875862859288007,Pass,6,2.1241371407119933
1,01/01/2020,20,295,5.791131863914842,Pass,6,0.208868136085158
49,01/01/2022,20,331,3.564967335994946,Pass,6,2.435032664005054
48,01/01/2020,20,264,5.570765745055344,Pass,6,0.4292342549446557
10,01/01/2020,20,216,5.426342940755911,Pass,6,0.5736570592440886
